text,rating,category
So easy to install the tempered glass screen protector with the guide. The packet of cleaning supplies sealed is a huge plus and to have two sets for this price is great!,5.0,Cell_Phones
It's s good idea but the connector piece keeps breaking. I bought 6 or 8 of them and after a while they break. The inner metal ring falls out and then it can't be used anymore.,2.0,Cell_Phones
"This towel wrap has its uses, but it also has some serious limitations.  The format is undeniably convenient.  The print is pretty and the velcro is secure.  I was worried that this might fall apart all the time while wearing, but that's not an issue at all.<br /><br />The problem is that it's made out of very thin microfiber that's kind of scratchy (you know how thin towels can be).  It's also short.  I am admittedly tall (5'11&#34;), but it doesn't really cover me enough.  If you're really tall, you may want to look for something else.  Also, because this is meant to be a one-size fits all deal, the velcro contracts to really tight (it also stretches quite a bit).  This means it can be quite uncomfortable under the arms if it contracts too much.  Overall, while I like the idea of the product, this one didn't work for me.",2.0,Home_Kitchen
"I love the beauty of this bell.  Just as pictured, but is so elegant in person.",5.0,Health_Household
"My 1st impression out of the box was, I LOVE this.<br />It was well made; you could ""feel"" the sturdy weighted heft in hand.<br />The only issue was it doesn't allow for you to view ""wide screen""; turn your phone sideways on the stand.<br />I had looked quickly through the pics here on this Amazon page and assumed the knob on the back was for that adjustment. I had just watched one of the weathertech  commercials before pulling it up here at Amazon this past Thurs eve.<br />Everything appeared as it had on my TV.<br />The manufacture, name, color, look of it etc. looked/s just like the one on the current infomercials.<br />These here for sale must be a prior model that don't have the turning option.<br />Unless someone from weathertech or other pro source can tell me how it works  that would also be appreciated. There are no instructions but it was pretty self explainitory until trying to flip the back.",3.0,Cell_Phones
"I like the rug, but so do my cats.... lol<br />But really the rug moves from its position on the carpet, I bought this rug to help traffic wear and tear on carpet, but it does not stay in place",4.0,Home_Kitchen
I like the feel of the product it has grip to it yet it has hard casing,5.0,Electronics
"I have been getting the nebulizing type of atomizers since I discovered them a year or so ago. Some are better than others. I have two with the glass tops that let the dissipated essential oil out. I have a car unit that will hold a bottle of essential oil and I have another that will also hold a bottle of essential oil. This one has a big bottle to put oil in. I got a bottle of OUD, which is only 10ml. The bottle with the atomizer can hold 120ml and will scent a 1000 square foot area. My house is smelling oh so good.",5.0,Health_Household
"I am using this product tonight. I have already applied it. This contains Bakuchiol, which is the natural version of retinol, Vegetable Collagen, Mineral 3 Energy Complex* (Zinc, Magnesium, and Copper Complex*). They have other products that are good for men and women.",5.0,Beauty_Personal_Care
"They are a little bit on the thicker side for me but I guess they have to be a little bit thick as they are tempered. Very easy to install by yourself, it comes with everything you need (cleaning wipes, installation thingys etc.) and for the last two months that I have been using this it didn't cause any problems with the touch sensitivity, they work like as if I am touching the original screen.<br /><br />A good product with a very good price!",5.0,Cell_Phones
I like it and the colors on it are cool. My only complaint would be that you have to press harder on the screen for it to work.,4.0,Cell_Phones
"My husband wears a men's 9.5 and had a very different experience than I did, he said it was very nice and had no real complaints. I however felt like I was being tortured. Probably because I wear a women's size 6 and the device just doesn't fit me. The rollers didn't line up right and felt awful. Hitting in all the wrong places. Even on low.<br /><br />He got a lovely massage and all I felt was stabbing pain from it digging into my heels and mid foot, even on the lowest setting. The ball of the foot felt great but I could barely reach it, and you can't just turn off the other rollers and keep it on the ball of your foot. It's either ALL the rollers or NONE. Which for $100 isn't acceptable.<br /><br />The remote didn't work that well either. But I could overlook that if it wasn't so painful.",2.0,Health_Household
I thought they would be a more dense sponge but they are not. They are very thinh and not very dense at all. The work ok. Just not what I expected.,3.0,Beauty_Personal_Care
"I bought this outlet for my uplift standing desk since the one that sells separately on the uplift website is too costly and overprice.<br />For the price, this outlet does its job well. I used all of the outlets, and occasionally use one USB port to charge my phone, so far so good, no problem, no power surge.",5.0,Electronics
"Lots of pockets, and compartments, Fits all my stuff very nicely. But it smells like old warehouse, like it’s been sitting there for years and accumulated the smell of must and mold....  it’s been a few days and the smells hasn’t subsided at all. I would probably need to run it through the dryer.... But I don’t know how the faux leather straps would fare.",3.0,Electronics
"I have found that this quart yogurt maker produces more consistent yogurt than the model which contains individual glass cups.  I cover mine with a tea towel to reduce drafting or changes in the exterior temperature and it has always rewarded me with delicious yogurt.  My usual recipe includes low fat or skim milk but I add dry nonfat milk for extra creaminess and I like the yogurt more tart, so I tend to incubate it for the longer time.  Rather than start with a powdered starter, I buy the greek style full fat yogurt from Trader Joe's (similar to Greek Fage yogurt) and reuse a bit of the homemade yogurt for the next batch.  I do begin with a new purchased yogurt every 6 to 8 weeks just to freshen things up.  This also produces yogurt which makes excellent yogurt cheese which is similar to a cream cheese consistency by straining it over cheesecloth in a fine mesh strainer in the refrigerator for a couple days.  Be sure to place this over a bowl and check the bowl regularly since the liquid will fall quickly from the yogurt.  I often use the whey in recipes, too.",5.0,Home_Kitchen
6v lantern battery’s are expensive. This one works fine for me. Cost effective.,4.0,Health_Household
Well made. Easy to clean. Bristles don't fall out. Very soft. Applies foundation with ease.,5.0,Beauty_Personal_Care
"I love the Seche Vite fast dry top coat - I use it on EVERY manicure and pedicure I give myself. The only problem with that product is that it DOES tend to dry out quickly and get a little thick to apply smoothly and evenly.<br /><br />That's where this Restore product comes in. The dropper picks up a perfect amount to place into the bottle of top coat to create a new, smooth, thinner polish to apply as a top coat.<br /><br />There is SO much product here - I'm pretty sure it could last years and years.",5.0,Beauty_Personal_Care
After a break in on my truck I purchased two of these. One for the driveway and one for the back of the house. It took a while to install and set up. They are absolutely wort the effort.<br /><br />The app let's you set all of the parameters that I think I want. Range and sensitivity.  They pick up sound and the two way audio works very well.<br /><br />There is a remote light function that let's you turn off and on the flood lights. In addition there is an audible alarm. This is a very nice little unit.,5.0,Electronics
"Comfy chair, rolls around easy, easy to assemble, I'm a single woman, crafty and know my way around a few tools, so it was easy to assemble. It arrived fairly quickly, but with covid right now ya just don't know, some things come quickly other's not so much...",5.0,Home_Kitchen
"This is the coolest thing to use, and much easier than trying to get the flame to flick on those other types.<br /><br />You will not be disappointing if you purchase this product.",5.0,Health_Household
"Works great for it's intended purpose.  I use it now instead of having several of the standard mounts.  This not only cuts down on the overall size of the rig, but also allows me to get a full 360 range of motion just by loosening a bolt.  I plan on picking up a few more of these in the near future.",4.0,Electronics
It is not for the iPhone 7 plus.  The description is inaccurate as the cover does not include a hole for the camera.,1.0,Cell_Phones
"I took this phone out of the box, plugged it in to charge and it got soooo hot soooo quickly... I was very scared.  I thought to myself..hmmm this is how fires can start... and I decided that either it was this specific phone that had an issue or it was the model of the phone and all have issues.  So, I ordered the S10+ and guess what?  The phone works like a charm... does not heat up at all... not when I play and not when I charge it.... so either the S10 is a bummer... or the phone that I got was a lemon... not sure.. .either way...it went back!",3.0,Electronics
"[[VIDEOID:75a7ff37feb6806ec040358868226bc1]] PROS: small, air vent keeps it cool so the phone's battery last longer and the phone works better, simple and easy to regulate it and use it<br />CONS: magnet is too strong so the holder would come out with the phone 1 every 4 times I pull it.<br />CONCLUSION: If you wont be taking the phone off the holder while driving - then thats the go-to option.",5.0,Cell_Phones
"This 3 pack of RectaEase Hemorrhoid Relief Cream with 5% lidocaine comes well packaged, and even includes finger applicators. The tubes are safety sealed, have a good expiration date, and are easy to dispense. Being a cream, it is less messy than ointment, but just as effective. This cream works as well as any name brand I've tried, but without the high cost. It surely makes a painfully squirmy situation more tolerable. I would definitely recommend it.",5.0,Health_Household
This is a set of 4 cloth masks. There are 2 white one and 2 black ones. It also came with a pair of disposable gloves. The masks have a pretty good fit. My husband noted that they don't entirely cover everything necessary if he yawns or opens his mouth all the way. I didn't have that problem. The elastic straps are comfortable. These have the metal nose bridge piece which is a nice feature for those of us wearing glasses.,4.0,Health_Household
"Long lasting, quick charge, perfect length for my needs. Great price for 2. Have several chargers with cloth covering that stopped charging within a month. These are great.",5.0,Cell_Phones
"This case is super cute, but it doesn't offer as much protection for the phone as I had hoped.  It doesn't cover the entire edges of the phone and there isn't much of a lip to protect the screen.  I returned it.",3.0,Cell_Phones
Very sharp! Which is a good thing but be careful using it. Gets the job done well.,5.0,Beauty_Personal_Care
All of the controls are in the earpiece so you don't have the control box dangling from one of the wires which often times  makes them unbalanced and pull to one side or the other.  Durable cable and fits snug in the ear with great bass.  i bought another for backup which I haven't had to open yet!  Battery lasts quite long as It hasn't run out on me while using them.,5.0,Electronics
"Just as described, great for when you want all around protection in a bag or a pocket if you don't want to wear on your belt.  Just as described & arrived on time.",5.0,Cell_Phones
"They're a bit small, but I have shot hair, so it works for me.  If you have long, or very thick hair, these might be a bit to small for you.  They're made well and are very comfortable, but again not going to work for long hair.",4.0,Beauty_Personal_Care
"Looks good, is definitely made for an 8-10 inch mattress. I have a 6 inch, and there is a lot of loose spots. Otherwise, it’s holding up well, and I have 2 Great Danes lounging on it a lot!",4.0,Home_Kitchen
"This actually does get the stain and smell of bodily fluids out better than “regular” formulas. I was dealing with a large stain and went over it many,many times with regular cleaner in my hand-held machine.  I remembered I had ordered this and stashed it away .... went and got it and went over teo more times eith this, and the faint stain and smell that were still left were gone! I even rinsed with plain water to get the soap scent out to make sure it easnt just covering up the smell, and indeed, the original odor was gone.",5.0,Health_Household
2nd purchase. My husband love this and asked me to get him another one after his 1st one broke.,5.0,Cell_Phones
"I got this for my sister and she is been using it for about 2 weeks and she likes it, she thinks it costed me 20, which I can see why, this kind of covers you see them at the store at those prices, if she only knew it only costed 10% of the other ones she seen. lol. I really think is a good cover and very cheap..",5.0,Cell_Phones
"I love these. Bought them a second time. Inexpensive as eff. Sound is very very good. Not amazing, but better than the majority of earphones I have purchased. I use them for working out and the sweat never affects them. There’s a cord that connects them that I don’t like. I also don’t like the fact that the only indicator that you need to charge is that it all of a sudden announces battery low every 30 seconds until they shut off. Oh well. They were inexpensive and they come with chargers and a case so that was nice. My first pair lasted 2 years of daily use and my new ones will probably last longer. The first pair just broke because I let the second earbud dangle all the time so the connector stopped working. Basically it was my fault.",5.0,Electronics
"It's my second Garmin. The unit is great. But it took long journey to set it up. Registration and downloading software was easy though after updating the map, always receiving the error message:""Cannot unlock the map."" Checked the forum and found lots people had the same issue which might be caused by using multiple units. So I took couple of days to change to another computer, deleted previously downloaded maps in IMG folder inside Application Data folder and downloaded map again and again, according the suggestions from forum, but still got the same error message. Spent 45 min to connect Garmin support, then found out this is a bug in Garmin Express for XP user that Garmin is aware but hasn't solved. I was directed to download Garmin Webupdater (if my memory is right) to update the map. The technician was nice and answered a lot of my questions and guaranteed this solution would work. It took another 5 hrs to download the map but finally still could not install it to my unit. I was asked to remove the previous downloaded files so I had to delete that IMG folder again which the technician never mentioned and the software wouldn't tell you where the files were ( different locations in different system and computer). Now the unit finally works perfectly. Garmin is building good parts but really behind on their software programming. The Garmin website is pretty slow and confusion. Garmin Express is an improvement but still could not be used by XP user without any warning. The technician told me it's better to use 8 GB memory cards on units but there is no such advice anywhere when the software asked you to insert a memory card. Garmin, speed up plz.",4.0,Electronics
"Scent is not too strong and doesn't linger too long which is good because I'm allergic.  It gets the clothes clean, including smelly boy clothes.  I'll be thrilled to take them travelling.",5.0,Health_Household
Very sturdy construction and adaptable to my 65&#34; TV. Very easy setup. I like to mount my TV higher on the wall than most other people so the fact that this tilts allows me to view the TV straight as I look up at it instead of viewing it at an angle.,5.0,Electronics
Exceeds expectations. Have had this for a few months. Using it as a gaming drive. Everything loads instantaneously.,5.0,Electronics
"Got this for my teenage son. It passes the ""my friends won't make fun of me at school"" test. Works fine, no complaints. Not the snazziest smartphone on the market but it's good for the price. Plus the screen is really large if you like to watch videos or movies on your phone. I got a phone plan for it where I pay like 50-60 dollars and got 5 months service. Really hard to beat that and I'm just glad this phone was able to be enrolled in that plan.",4.0,Cell_Phones
"This is a great all-in-one first aid kit. I liked the addition of the emergency foil blanket, and everything is relatively lightweight. The pouch is soft so you can also lighten your load if needed and only take a few items, but overall the pack isn't heavy. Highly recommend!",5.0,Health_Household
"My wife uses this for work as she is a teacher. It carries her laptop with ease a 13&#34; and it fits all of coursework documents. The plus for this is the additional pocket to carry a bottle for water or whatever your craving to drink. Construction is great, with her using this for the past 2 months she has no complaints. I would recommend this to anyone looking for a messenger style laptop carrier.",5.0,Electronics
"Just what the engineer ordered - this works great with great look and feel. Super slim, super sleek, super cool, and it will make you the most interesting person in the room. I mean, who has the amazing look and feel of a cell phone like this? That's right, it's you, the most amazing person. This product puts you above the rest and let's everyone know that you mean business. You gotta big executive corporate merger to win? This case will put you in the drivers seat and get you to the finish line on your goals. Get your checkbook ready to pay for your new private yacht because this case will help you with every goal you can imagine - personal, financial, relationships, and most importantly clean clear skin.",5.0,Cell_Phones
Changed the hard drive in five minutes and installed the os and it’s better than new.  Great price.  I used another brand a year ago and I could had this for 20 bucks cheaper.,5.0,Electronics
"I would recomend this to anyone who has a problem with their nails chipping and/or breaking. I used to use Sally Hanson Nail Products but would not get the results I was hoping for. I'd get frustrated because it seems no matter how often I did my nails or what type of nail strengthener or nail polish I used, my nails would chip & break. I've been using OPI Nail Envy for probably over a year now and I don't do my nails without putting this on. I put 2 coats on and when they are dry I use my OPI Nail color of choice after which, once they are dry, another layer of OPI Nail Envy. I used to have to do my nails once per week. Now that I'[m using OPI products, my nails are thicker, longer & stronger than they have ever been. I would recomend this to everyone.",5.0,Beauty_Personal_Care
My nutritionalist recommended these to me and I have been taking them for at least 6 months. Love them. Easy to swallow. They are pricey but I was told that enzymes are not just for digesting food. Whatever is not used for food your body uses to clean up the blood. So I believe in taking enzymes on a regular basis. I have never had any problems taking these. They are high quality and plant source.,5.0,Health_Household
"IT WORKS FOR AN HOUR OR SO, AND DID THE JOB, BUT IF I REALLY NEEDED TO RELY ON IT I WOULD BE OUT OF LUCK.  I HAD ANOTHER BACK UP FOR THIS BACK UP.  WHAT A SHAME.",2.0,Cell_Phones
"This is a very nice cable. I got a USB to USB-C 90 degree angle cable. The cord itself is a nice braided cable that keeps it nice and sturdy. The reason why I am slowly switching all my cables over to this type, the 90 degree angle at the phone end is just so much better. It doesn't get in the way and is not as prone to damage as the regular straight on ending.<br /><br />This cable seems to work for fast charging as long as your phone and charging output both are cable of supporting a fast charge. This cable is on the shorter side which is exactly what I was looking for, a 3.3ft length. This is great for charging around the car or whenever y ou are fairly close to the outlet. I am glad I finally got what I was asking for.",5.0,Electronics
"The 150 count bottle is a phenomenal price! I've loved these for years, by far the best tasting gummy vitamins on the market! They really do taste only like candy! (Though, be very careful with these and kids, because there is truly nothing about them that tastes like vitamins/medicine.) Also, easy to digest and easy on the stomach.",5.0,Health_Household
Works great!! My phone feels a bit heavy in the band and it can slide down a bit because I don't like it as tight as it needs to be to stay up well. I'm used to using the TouchID to open my phone so if I need to open a song while this is on I have to remember to swipe and use the passcode but that's not a large deal for me. It feels sturdy and like it's good quality to stand up to the abuse of working out.,4.0,Cell_Phones
Fits the phone perfectly. Added my own glass protection but it popped off. Not sure how drop proof it is but so far it works as expected.,4.0,Cell_Phones
Bought this case just to switch it up. I loveeeee that it’s transparent with color. It’s so pretty and simple which makes me want all the colors just to switch up when I’m bored. It’s so cheap! The quality is great though.,5.0,Cell_Phones
Bought this candle for my son and he loved it! His house smelled so good! The price was terrific,5.0,Home_Kitchen
I have used many of this type of cases for various brands of DSLRs over the years.  This Sony shell was easy to apply and gives a nice added layer of insurance to protect your expensive investment. As with all cases.. function and focus buttons are covered.. but once you get used to it there is no diminished function. Thickness is just right... any thinner and it might tear when stretching over body. Only major fit issue on mine is the battery door opening is just a bit off in design..  you have to pull the case back to get the door open and closed. As with any rubber/silicone surface it is definitely a dust and cat hair magnet..  but the added weather protection and grip makes it worth it for me personally.  I would purchase this again or replace if lost for a similar Sony body,4.0,Electronics
Went on east low profile and looks nice on case. But won’t charge on wireless stand charger. Disappointed,1.0,Cell_Phones
Good packing packing and I used it before and now this is how it looks on my galaxy watch 4 classic,5.0,Cell_Phones
II wish I knew about these before now.  They are great.  The vacuum cleans better with the new filter.,5.0,Home_Kitchen
Cleans the lens without fear of lint or swirls. Bought this for my gopro I've found it handy to remove finger prints or water spots from the lens. It's a interesting cleaning compound sort of like using felt tip marker yet not wet. Works well enough for me to buy it again and it sure beats the micro fiber towels that seem to just smear.,4.0,Electronics
"These are nice, but narrow in width. I wear a men's size 10 1/2 and they don't fill the toe box of my shoes. I have some of the narrow strip one's, so I use them to fill up the extra space.<br /><br />These should come in two sizes. Narrow and Wide.",3.0,Home_Kitchen
"These were super cool! They pack well and made beautiful bows. So easy to do, I'm very impressed and will buy again.",5.0,Health_Household
"For the most part, I like the taste of this product but it has a hint of a chemical taste.  I think that is the Agave as a sweetener, It's just a different flavor that I am not used to.  My husband was not too crazy about the taste, but acknowledged its health benefits. I like the ingredients in this drink and their potential benefits.  Eleuthero is an adaptogen that helps fight colds, flu, stress, and also improve memory.  Nice!  The Chlorella can help detox the body and possibly help lower cholesterol.  These are a little pricey, but you do get 10 in a pack.  Overall it is a nice easy to take nutritional product in beverage form.",4.0,Health_Household
"Worked great in my Tacoma. Just as good, or maybe a little better, than the OEM parts.",5.0,Electronics
"Gees! Felt like I was encrusted in gold!  This is super gold powder, just a bit gives instant shimmer.  No fragrance, no animal testing..both great features.  What I don't like at all is the fact I had to pry the inner plastic lid up to get at the powder.  The inner lid looks like it would be pierced to let some powder thru but it's not..at least mine wasn't.  There is no puff/brush that comes with.  I just took the inner lid and pierced 2 tiny holes in it to let just a tiny bit of powder be accessed with one of my brushes..",4.0,Beauty_Personal_Care
Ordered this for my fiancé for his birthday and he absolutely loved it! It works great. It didn’t come in a box and the built in streaming app don’t or it would’ve gotten 5 stars.,4.0,Electronics
"A bit pricier than others, but I trust quality of Anker, and the fact that it is Apple certified (I found some cheaper cables stop working quite often). Seems sturdier than Apple cable: the cable is bolder (a bit bulkier but I take this trade-off), and the area around the USB and Lightening connectors feels sturdier. I would buy again if i need another.",5.0,Cell_Phones
"Bought these to use my LinkRunner AT 2000. In short, you can test that much faster by having a few of these versus just one. They each have a unique ID. So plug em all in and test 5 wires plus the one taht came with your Link Runner, for a total of six. Say you want to test 80 wires going from one place to another. Are you going to do that one by one or 6 at a time? Yeah, 6 at a time is better. Just get them. No brainer purchase.",5.0,Electronics
"I'm very pleased with the durability and performance of this mount.  It keeps the phone out of my windshield area and right at my fingertips without taking my hands from the wheel in my 2012 Nissan Frontier, helps to increase visibility over windshield mounted phone mounts.",5.0,Cell_Phones
I am using it to attach my 10x mirror to any bathroom tile surface-it keeps it securely in place making it a useful item for travel.,5.0,Cell_Phones
"If you use essential oils, these are a must. Love these so much. They are the perfect size, even for my 4yos little hands. I have made several sprays (bug spray and room spray) with these and cant wait to get my next box to make more.",5.0,Health_Household
"With a not-so-overpowering scent and decent lathering, this is a good option for a body wash. However, the potentially misleading &#34;3 in 1&#34; designation (just a body wash with three difficult-to-prove claims than a shampoo-conditioner-wash as competitors advertise) and questionable price point makes this less compelling. Nivea products, in general, have never disappointed - especially the Sensitive line; this one wont disappoint you either, but know what you are buying - it is a body-wash. nothing more. nothing less.",3.0,Beauty_Personal_Care
"KitchenAid rules.  When you need a handy, easy to use and clean mixer (as opposed to your giant counter top mixer we all own) this is it. I recently purchased a &#34;tiny&#34; home... no more gianormous counter top mixer for me!  While this hand mixer will never replace the use of the awesome KitchenAid counter top version, this will work for anything you'd be cooking in a tiny home.  In my opinion any way.  And a whole range of colors too.  I've owned these handheld mixers for years... never had one fail yet.  However, I always update my reviews when useful info pops up.",5.0,Home_Kitchen
"This is the only brush I have found that is both easy to use and gives me the soft shape that I want.  Although my 11-year-old brush still works as good as when it was new, I'm buying a new one so that I have a backup.  I've tried the big, expensive alternatives and found them way too difficult for me to use.  I also prefer drying with a dryer rather than having air blow out of a brush.  And one can't ignore the incredibly reasonable price.  I looked up award-winning tools from this month's Allure and the items were selling for $200+.  No one cares enough about my hair for me to spend that much money on a single tool.",5.0,Beauty_Personal_Care
"I installed this in my Lenovo X220.<br /><br />The install required removing 7 screws from underneath, lifting off the keyboard, and then unsnapping the touchpad cover from the chassis.  Then snap on two wires - one red and one blue (although the directions show red and black - anyway, the contacts are color coded).  Just take your time and be sure not to pinch any wires when closing the laptop back up.<br /><br />For the Lenovo X220, you can get it built in at the factory.  Having WWAN keeps you from being able to have a SSD/HDD combo because in that case the SSD portion would install in the slot that this WWAN card is installed.<br /><br />Mine came with an AT&T SIM card which I did not use.  I instead used the SIM card from my MiFi - just use the included software to point it toward your service provider and then input the correct APN (isp.cingular or wap.cingular for tethering/non-tethering AT&T plans respectively), and then turned my computer into an access point (when needed) with Connectify (although with Win7 you can do this without a program; Google it to find out how to do it from Command Prompt).<br /><br />I am extremely pleased to have this in the laptop requiring no external devices to have WWAN.  Works well.<br /><br />I took off a star because it costs too much, it takes up the only PCIe slot, and it was a real pain to gain this information in the first place.  Even our AT&T rep couldn't seem to figure it out, so we just bought from Amazon to simplify life.  Anyway...worth the research and wait.",4.0,Electronics
Easy to follow instructions and easy use tools. Would recommend to anyone who's used to fixing up things themselves or into DIY projects. Took me a few hours but my phone is back to looking new and more protected than it was prior.,5.0,Cell_Phones
"I bought the “8 feet” cord last May and it’s not as long as the box claims. In my case it was ok as I only needed about 5 feet. I currently have a lamp, tv, and baby monitor (baby unit) connected. The lamp is the kind you can plug a usb cord into and I’ve never had any electrical problems when adding devices. I just ordered another so I can plug my phone charger, baby monitor (parent unit) and my toddler’s tablet charger in further away from the curious cutie.",5.0,Electronics
[[VIDEOID:1ff82dcdd5ce3c005a483b76c2d3d6b5]] I just moved to a new home and in need of a robotic vacuum. This one is super efficient. This is good for both wooden floor and carpets/rugs. Full charged vacuum lasts a long time and good for one or two bedroom apartment.,5.0,Home_Kitchen
For the price these work and sound great.  We have them mounted under our eves and use them to listen to music in the back yard. The mounting brackets making install a breeze!,5.0,Electronics
There wasn't enough filler in the chair. Even after allowing the foam to fluff for 3 days you nearly sink to the floor sitting in it. Very disappointed.,2.0,Home_Kitchen
"Was using a cheap USB C charging cable, MacBook Pro would not charge at all.  Turned out to be the C connector, ordered up this JXMOX set of cables, now no problems.  I was ready to head to the Apple Store.<br /><br />I would give these cables 10 stars if I could.  The connection is nice and tight.  Braided cable is really nice and flexible.  I will stick with this brand of cables after that lesson in frustration.",5.0,Cell_Phones
"Shea butter, coconut oil, beeswax and cocoa butter are perfectly blended with Geranium, Rose, Vitamin E, Vitamin C, Vitamin A and Rosemary extract. The natural ingredients make this very desirable and the fragrance is spicy and warm.<br /><br />The texture is rich and smooth and you can use this all over or just to give your hands or feet extra attention. The Bath Petals body butters are perfect in the winter, but this one reminds me of a summer garden. Geranium is a healing oil with many benefits.<br /><br />Rose and Geranium help to balance the emotions, bring a sense of peace to your life and can lift the spirit. This body butter seems like a product you won't want to live without! Perfect for travel since it takes up less space than a bottle of lotion and fits nicely in travel bags.<br /><br />~The Rebecca Review",5.0,Beauty_Personal_Care
Really cute watch band but the color does not match the Apple Watch series 5.,3.0,Cell_Phones
"My boyfriend received the Anker PowerCore 20100 as a gift from a friend a few years back and with how much he used it and abused it, the PowerCore itself is very durable, it was about time I got him a case.<br />This case is exactly like described and pictured. My boyfriend likes to keep it in the case with it plugged in, with that being said, the battery pack does stick out from its case when he has it like this for there is no extra space between the end of the case and the battery pack. It fits snuggly in its case. He can still close it but if you happen to have your power cord or plug in the case as well, you may have trouble closing it. While I know most people would take their pack out if its case before using, for those that don't, I hope that review helps you.<br />Over all its a protective case that does what I needed it to do.",5.0,Cell_Phones
"I have ordered this glass brand before and they have lasted a really long time. They go on easy, and it comes with a plastic thing you use to line up the glass on your phone which some other companies/sellers/glass brands do not send so I keep it for future use. I have never had an issue with this glass. Thanks",5.0,Cell_Phones
"What I like about this product:<br />- product is vegan-friendly, non-gmo, and gluten free<br />- helps immune system and is an anti-inflammatory<br />- veggie based capsules<br />- easy to take (smooth standard sized capsules)<br />- no noticeable aftertaste<br />- bottle contains 100 capsules, 1 capsule per serving, making this over a 3 month supply!<br /><br />what could make this product better:<br />- less or no fillers/additives",4.0,Health_Household
Very sturdy and heavy solid glass. Nice to give as gifts. Hold a single tea light.,5.0,Home_Kitchen
"These are undoubtedly the cheapest glass jars I've ever seen in my life. I didn't even know it was possible to make ""cheap glass"" but these folks did it. The lids fit ok, sometimes.<br /><br />If you're needs are ""quick and cheap"" and don't require liquid stored in them, they're fine. I, for one, would never order them again.",3.0,Home_Kitchen
This is well worth the price and saved a lot of time for installing new speakers in my 2013 Acura RDX.,5.0,Electronics
"The space management on these is a joke... more so than typical Android tablets in my experience. expect far less than 8gb of app space and for it to complain of running out quickly. Adding an SD card doesn't guarantee much either, as many apps don't move over. I suppose if you play games, but get rid of them quickly as well, it might not be a problem.<br /><br />The gui is terrible. The price is nice, though I intend on paying to get the ads/specials removed because they are actually annoying and since the primary user is my 7yo son, not all of them are even appropriate.<br /><br />As a reader, I think it's great. Even at this price, if I needed a backlit ereader and nothing else, I'd still consider it, though the battery life won't be anything like the other kindle readers.",3.0,Electronics
"A great purchase, especially helps and comes in handy in the Europe area when you’re a traveling breast pumping momma.",5.0,Electronics
"This was my first time wearing a wig. It wasn't very realistic looking as its synthetic but it also didn't look like I pulled it out of a crumpled bag. It does come with a wig cap but that didn't work for my hair so I bought a separate pack of caps and a band. It took some working with but after cutting the excess netting (I cant think of the proper term right now), brushing vigorously, and cutting bits in the front to make it look more realistic, I thought it actually turned out pretty good.<br />I did end up with a migraine, but I think that was due to the band I put on underneath, lol.<br />It does tangle easily, as it is very long, which is expected I suppose.",4.0,Beauty_Personal_Care
Nice tree topper!!  Matches well with multi-colored Christmas lights and is very pretty when lit up.,5.0,Home_Kitchen
"I own their [[ASIN:B06XG19KX7 Calphalon Signature Nonstick Bakeware 4-piece Mini Pie Set]] which I find truly impressive.  This pan is made of the same material and is non-stick.<br /><br />I baked one angel food cake in it and even though I passed a knife around all the edges including the center, there was cake left behind. I believe that is normal as I have used a bundt pan in the past to bake the same cake and had similar results. I did not grease the pan because the recipe did not call for it. However, since the advertisement says this releases the cake easily and I did not experience that same behavior I took off one star. I would have rated this five stars otherwise. I really like this pan and do feel it is a good buy at the current price of $24.99. It is also the perfect size for the angel food cake recipe I have which is made from scratch.<br /><br />The pan also washes easily by hand which is the recommended washing method. I soaked it for about five minutes and was able to wash off most of the stuck on cake with a swipe of a sponge.  Some angel food cake does get stuck in the seams at the bottom center and in that case I used a brush to dislodge all but infinitesimal amount that I just could not get out . A dishwasher would probably take care of this but it will most likely reduce the life expectancy of the pan.<br /><br />Attached are four photos--before baking, after baking, and two plated. The last photo shows the slightly messy finish.",4.0,Home_Kitchen
"This band looks just like the photo and fits my Apple Watch 7 45mm perfectly.  It is adjustable and will fit thin and average wrists, but will have to stretch on big/thick wrists.  It may not be comfortable if you have huge wrists.  The metal clasp has a brushed finish (rather than high polish) which is nice because small scratches aren’t so noticeable.  The material is very stretchy (like a hairband almost) and comfortable.  Since it’s going to be stretching often as you wear/remove it, you might want to buy a second one if you like it.  Watch bands (except high quality solid metal) don’t last forever and even after only 1 year of normal wear my $100 Apple watch band (magnetic) looks very worn, and one of the connectors has broken.  So for $15, you should manage your expectations of longevity.  Anyway I really like this band and I would definitely recommend it at this price.",5.0,Cell_Phones
But only for some games of course and some of the buttons will need to be cut to seperate them and place them in the correct positions.  Try the games on happy bay they all seem to work well with these andd are the main reason i bought them.  You cant play classic mario on a tablet without some kind of buttons :P,4.0,Cell_Phones
I absolutely LOVE the scent but order from Mrs Meyer website.. I should have when I ordered my cleaning products but room sprays were cheaper here.. Now I know why!! Only takes a couple extra seconds to make sure the lips are on properly. After getting mine today and reading the other reviews I feel pretty lucky is was only 1 of mine and not more. Sad they won’t make this right tho..,3.0,Health_Household
"I purchased these to mix resin in. These work very well for this application. They can sometimes be a tad difficult to clean, but for the most part they work very well, and I have purchased a second set.",5.0,Health_Household
